# Program: ./chanconfig.pl  Version 1.21 2018-04-09 13:44 claude
# Generated by dcmgr@transform at 2021/09/16 17:45:06
# Modified by awk on Fri Sep 17 15:56:44 PDT 2021
# DB: dcucb  connect: dcucb  user: eew
# progname: EEW_UCB
# Epoch time: 2021/09/16 17:45:06
# distinct: distinct
# override: 0
# clipcheck: 1
# dupcheck: 1
# gaincheck: 1
# zcheck: 1
# showsensortype: 1
# showgroundmotionclip: 1
# showazdip: 1

#columns: network station location channel latitude longitude elevation samplerate gain units groundmotionclip azimuth dip sensortype
BK  CMSB 00 HNN 37.8719 -122.2517    94.7   100.00  2.144744e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  CMSB 00 HNZ 37.8719 -122.2517    94.7   100.00  2.145087e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK   CVS 00 BHE 38.3453 -122.4584   295.1    40.00  2.516582e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 BHN 38.3453 -122.4584   295.1    40.00  2.516582e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 BHZ 38.3453 -122.4584   295.1    40.00  2.553526e+09               DU/M/S       0.003285   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 HHE 38.3453 -122.4584   295.1   100.00  2.516582e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 HHN 38.3453 -122.4584   295.1   100.00  2.516582e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 HHZ 38.3453 -122.4584   295.1   100.00  2.553526e+09               DU/M/S       0.003285   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK   CVS 00 HNE 38.3453 -122.4584   295.1   100.00  2.143717e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK   CVS 00 HNN 38.3453 -122.4584   295.1   100.00  2.143373e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK   CVS 00 HNZ 38.3453 -122.4584   295.1   100.00  2.141989e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  DANT 00 BHE 40.2946 -121.8021   967.0    40.00  8.384120e+08               DU/M/S        UNKNOWN  90.0   0.0 REF TEK 151B-120 USGS
BK  DANT 00 BHN 40.2946 -121.8021   967.0    40.00  8.339031e+08               DU/M/S        UNKNOWN   0.0   0.0 REF TEK 151B-120 USGS
BK  DANT 00 BHZ 40.2946 -121.8021   967.0    40.00  8.365749e+08               DU/M/S       0.010027   0.0 -90.0 REF TEK 151B-120 USGS
BK  DANT 00 HHE 40.2946 -121.8021   967.0   100.00  8.384120e+08               DU/M/S        UNKNOWN  90.0   0.0 REF TEK 151B-120 USGS
BK  DANT 00 HHN 40.2946 -121.8021   967.0   100.00  8.339031e+08               DU/M/S        UNKNOWN   0.0   0.0 REF TEK 151B-120 USGS
BK  DANT 00 HHZ 40.2946 -121.8021   967.0   100.00  8.365749e+08               DU/M/S       0.010027   0.0 -90.0 REF TEK 151B-120 USGS
BK  DANT 00 HNE 40.2946 -121.8021   967.0   100.00  2.147484e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. USGS (4 g max 5 v/g)
BK  DANT 00 HNN 40.2946 -121.8021   967.0   100.00  2.142348e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. USGS (4 g max 5 v/g)
BK  DANT 00 HNZ 40.2946 -121.8021   967.0   100.00  2.147826e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. USGS (4 g max 5 v/g)
BK  DCMP 00 BHE 39.4690 -123.3375   448.2    40.00  3.166710e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 BHN 39.4690 -123.3375   448.2    40.00  3.166710e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 BHZ 39.4690 -123.3375   448.2    40.00  3.166710e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 HHE 39.4690 -123.3375   448.2   100.00  3.149330e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 HHN 39.4690 -123.3375   448.2   100.00  3.149330e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 HHZ 39.4690 -123.3375   448.2   100.00  3.149330e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  DCMP 00 HNE 39.4690 -123.3375   448.2   100.00  2.139230e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  DCMP 00 HNN 39.4690 -123.3375   448.2   100.00  2.144710e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  DCMP 00 HNZ 39.4690 -123.3375   448.2   100.00  2.148820e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  DMOR 00 BHE 40.7097 -123.7033  1305.0    40.00  6.461250e+08               DU/M/S        UNKNOWN  94.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 BHN 40.7097 -123.7033  1305.0    40.00  6.495940e+08               DU/M/S        UNKNOWN   4.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 BHZ 40.7097 -123.7033  1305.0    40.00  6.452580e+08               DU/M/S       0.013762   0.0 -90.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 HHE 40.7097 -123.7033  1305.0   100.00  6.102220e+08               DU/M/S        UNKNOWN  94.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 HHN 40.7097 -123.7033  1305.0   100.00  6.134990e+08               DU/M/S        UNKNOWN   4.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 HHZ 40.7097 -123.7033  1305.0   100.00  6.094030e+08               DU/M/S       0.013762   0.0 -90.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  DMOR 00 HNE 40.7097 -123.7033  1305.0   100.00  2.139220e+05            DU/M/S**2        UNKNOWN  87.0   0.0 FORTIS-PH,Accelerometer,GURALP
BK  DMOR 00 HNN 40.7097 -123.7033  1305.0   100.00  2.155610e+05            DU/M/S**2        UNKNOWN 357.0   0.0 FORTIS-PH,Accelerometer,GURALP
BK  DMOR 00 HNZ 40.7097 -123.7033  1305.0   100.00  2.126920e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 FORTIS-PH,Accelerometer,GURALP
BK  DRDG 00 BHE 38.1682 -119.9689  2135.6    40.00  3.165060e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 BHN 38.1682 -119.9689  2135.6    40.00  3.165060e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 BHZ 38.1682 -119.9689  2135.6    40.00  3.165060e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 HHE 38.1682 -119.9689  2135.6   100.00  3.148010e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 HHN 38.1682 -119.9689  2135.6   100.00  3.148010e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 HHZ 38.1682 -119.9689  2135.6   100.00  3.148010e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  DRDG 00 HNE 38.1682 -119.9689  2136.7   100.00  2.138000e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  DRDG 00 HNN 38.1682 -119.9689  2136.7   100.00  2.140730e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  DRDG 00 HNZ 38.1682 -119.9689  2136.7   100.00  2.145530e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  EAGL 00 BHE 40.6249 -120.7289  1563.3    40.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 BHN 40.6249 -120.7289  1563.3    40.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 BHZ 40.6249 -120.7289  1563.3    40.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 HHE 40.6249 -120.7289  1563.3   100.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 HHN 40.6249 -120.7289  1563.3   100.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 HHZ 40.6249 -120.7289  1563.3   100.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  EAGL 00 HNE 40.6249 -120.7289  1564.7   100.00  2.139870e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  EAGL 00 HNN 40.6249 -120.7289  1564.7   100.00  2.141240e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  EAGL 00 HNZ 40.6249 -120.7289  1564.7   100.00  2.145000e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  FARB 00 BHE 37.6978 -123.0011   -18.5    40.00  2.552821e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 BHN 37.6978 -123.0011   -18.5    40.00  2.548627e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 BHZ 37.6978 -123.0011   -18.5    40.00  2.557183e+09               DU/M/S       0.003280   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 HHE 37.6978 -123.0011   -18.5   100.00  2.552821e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 HHN 37.6978 -123.0011   -18.5   100.00  2.548627e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 HHZ 37.6978 -123.0011   -18.5   100.00  2.557183e+09               DU/M/S       0.003280   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  FARB 00 HNE 37.6978 -123.0011   -18.5   100.00  4.279448e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. (2 g max 10 v/g)
BK  FARB 00 HNN 37.6978 -123.0011   -18.5   100.00  4.281965e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. (2 g max 10 v/g)
BK  FARB 00 HNZ 37.6978 -123.0011   -18.5   100.00  4.275254e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. (2 g max 10 v/g)
BK  FORD 00 BHE 36.6879 -121.7805    34.4    40.00  3.145730e+08               DU/M/S        UNKNOWN  94.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 BHN 36.6879 -121.7805    34.4    40.00  3.145730e+08               DU/M/S        UNKNOWN   4.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 BHZ 36.6879 -121.7805    34.4    40.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 HHE 36.6879 -121.7805    34.4   100.00  3.145730e+08               DU/M/S        UNKNOWN  94.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 HHN 36.6879 -121.7805    34.4   100.00  3.145730e+08               DU/M/S        UNKNOWN   4.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 HHZ 36.6879 -121.7805    34.4   100.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  FORD 00 HNE 36.6879 -121.7805    34.4   100.00  2.140550e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  FORD 00 HNN 36.6879 -121.7805    34.4   100.00  2.143630e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  FORD 00 HNZ 36.6879 -121.7805    34.4   100.00  2.144320e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GALB 00 BHE 38.8619 -123.2564   494.8    40.00  6.513290e+08               DU/M/S        UNKNOWN  87.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 BHN 38.8619 -123.2564   494.8    40.00  6.521960e+08               DU/M/S        UNKNOWN 357.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 BHZ 38.8619 -123.2564   494.8    40.00  6.487270e+08               DU/M/S       0.013689   0.0 -90.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 HHE 38.8619 -123.2564   494.8   100.00  6.151370e+08               DU/M/S        UNKNOWN  87.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 HHN 38.8619 -123.2564   494.8   100.00  6.159560e+08               DU/M/S        UNKNOWN 357.0   0.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 HHZ 38.8619 -123.2564   494.8   100.00  6.126800e+08               DU/M/S       0.013689   0.0 -90.0 CMG-3T-PH,Velocity Sensor,GURALP
BK  GALB 00 HNE 38.8619 -123.2564   494.8   100.00  2.159710e+05            DU/M/S**2        UNKNOWN  85.0   0.0 FORTIS-PH,Accelerometer,GURALP
BK  GALB 00 HNN 38.8619 -123.2564   494.8   100.00  2.176100e+05            DU/M/S**2        UNKNOWN 355.0   0.0 FORTIS-PH,Accelerometer,GURALP
BK  GALB 00 HNZ 38.8619 -123.2564   494.8   100.00  2.126920e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 FORTIS-PH,Accelerometer,GURALP
BK  GASB 00 BHE 39.6547 -122.7160  1354.8    40.00  2.413403e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 BHN 39.6547 -122.7160  1354.8    40.00  2.458030e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 BHZ 39.6547 -122.7160  1354.8    40.00  2.368943e+09               DU/M/S       0.003541   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 HHE 39.6547 -122.7160  1354.8   100.00  2.413403e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 HHN 39.6547 -122.7160  1354.8   100.00  2.458030e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 HHZ 39.6547 -122.7160  1354.8   100.00  2.368943e+09               DU/M/S       0.003541   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  GASB 00 HNE 39.6547 -122.7160  1354.8   100.00  2.143375e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  GASB 00 HNN 39.6547 -122.7160  1354.8   100.00  2.140636e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  GASB 00 HNZ 39.6547 -122.7160  1354.8   100.00  2.142005e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  GRPK 00 BHE 41.1216 -121.9943  1495.8    40.00  3.165060e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 BHN 41.1216 -121.9943  1495.8    40.00  3.165060e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 BHZ 41.1216 -121.9943  1495.8    40.00  3.165060e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 HHE 41.1216 -121.9943  1495.8   100.00  3.148010e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 HHN 41.1216 -121.9943  1495.8   100.00  3.148010e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 HHZ 41.1216 -121.9943  1495.8   100.00  3.148010e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  GRPK 00 HNE 41.1216 -121.9943  1497.2   100.00  2.145190e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GRPK 00 HNN 41.1216 -121.9943  1497.2   100.00  2.142100e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GRPK 00 HNZ 41.1216 -121.9943  1497.2   100.00  2.137310e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GTSB 00 BHE 39.3117 -122.6035  1100.6    40.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 BHN 39.3117 -122.6035  1100.6    40.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 BHZ 39.3117 -122.6035  1100.6    40.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 HHE 39.3117 -122.6035  1100.6   100.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 HHN 39.3117 -122.6035  1100.6   100.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 HHZ 39.3117 -122.6035  1100.6   100.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  GTSB 00 HNE 39.3117 -122.6035  1102.4   100.00  2.142950e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GTSB 00 HNN 39.3117 -122.6035  1102.4   100.00  2.140890e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  GTSB 00 HNZ 39.3117 -122.6035  1102.4   100.00  2.144310e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HATC 00 BHE 40.8161 -121.4612  1008.6    40.00  2.516582e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 BHN 40.8161 -121.4612  1008.6    40.00  2.516582e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 BHZ 40.8161 -121.4612  1008.6    40.00  2.516582e+09               DU/M/S       0.003333   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 HHE 40.8161 -121.4612  1008.6   100.00  2.516582e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 HHN 40.8161 -121.4612  1008.6   100.00  2.516582e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 HHZ 40.8161 -121.4612  1008.6   100.00  2.516582e+09               DU/M/S       0.003333   0.0 -90.0 Streckeisen STS-2 VBB Tri-Axial Seismometer
BK  HATC 00 HNE 40.8161 -121.4612  1008.6   100.00  2.142005e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  HATC 00 HNN 40.8161 -121.4612  1008.6   100.00  2.143375e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  HATC 00 HNZ 40.8161 -121.4612  1008.6   100.00  2.141321e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. (4 g max 5 v/g)
BK  HAYF 00 BHE 40.5227 -123.2320   776.6    40.00  3.145730e+08               DU/M/S        UNKNOWN  88.0   0.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 BHN 40.5227 -123.2320   776.6    40.00  3.145730e+08               DU/M/S        UNKNOWN 358.0   0.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 BHZ 40.5227 -123.2320   776.6    40.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 HHE 40.5227 -123.2320   776.6   100.00  3.145730e+08               DU/M/S        UNKNOWN  88.0   0.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 HHN 40.5227 -123.2320   776.6   100.00  3.145730e+08               DU/M/S        UNKNOWN 358.0   0.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 HHZ 40.5227 -123.2320   776.6   100.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Transducer,EQMET
BK  HAYF 00 HNE 40.5227 -123.2320   776.6   100.00  2.142450e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HAYF 00 HNN 40.5227 -123.2320   776.6   100.00  2.140350e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HAYF 00 HNZ 40.5227 -123.2320   776.6   100.00  2.142030e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HELL 00 BHE 36.6801 -119.0228  1137.9    40.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 BHN 36.6801 -119.0228  1137.9    40.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 BHZ 36.6801 -119.0228  1137.9    40.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 HHE 36.6801 -119.0228  1137.9   100.00  3.145730e+08               DU/M/S        UNKNOWN  90.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 HHN 36.6801 -119.0228  1137.9   100.00  3.145730e+08               DU/M/S        UNKNOWN   0.0   0.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 HHZ 36.6801 -119.0228  1137.9   100.00  3.145730e+08               DU/M/S       0.026667   0.0 -90.0 MBB-2,Velocity Sensor,EQMET
BK  HELL 00 HNE 36.6801 -119.0228  1140.0   100.00  2.139180e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HELL 00 HNN 36.6801 -119.0228  1140.0   100.00  2.137130e+05            DU/M/S**2        UNKNOWN   0.0   0.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HELL 00 HNZ 36.6801 -119.0228  1140.0   100.00  2.141920e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 EPISENSOR ES-T,Accelerometer,KINEMETRICS
BK  HOPS 00 BHE 38.9935 -123.0723   299.1    40.00  3.218548e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-1/E300 VBB Feedback Horizontal Sei
BK  HOPS 00 BHN 38.9935 -123.0723   299.1    40.00  3.211146e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-1/E300 VBB Feedback Horizontal Sei
BK  HOPS 00 BHZ 38.9935 -123.0723   299.1    40.00  3.949222e+09               DU/M/S       0.002124   0.0 -90.0 Streckeisen STS-1/E300 VBB Feedback Vertical Seism
BK  HOPS 00 HHE 38.9935 -123.0723   299.1   100.00  3.218548e+09               DU/M/S        UNKNOWN  90.0   0.0 Streckeisen STS-1/E300 VBB Feedback Horizontal Sei
BK  HOPS 00 HHN 38.9935 -123.0723   299.1   100.00  3.211146e+09               DU/M/S        UNKNOWN   0.0   0.0 Streckeisen STS-1/E300 VBB Feedback Horizontal Sei
BK  HOPS 00 HHZ 38.9935 -123.0723   299.1   100.00  3.949222e+09               DU/M/S       0.002124   0.0 -90.0 Streckeisen STS-1/E300 VBB Feedback Vertical Seism
BK  HOPS 00 HNE 38.9935 -123.0723   299.1   100.00  2.141663e+05            DU/M/S**2        UNKNOWN  90.0   0.0 Kinemetrics FBA ES-T Accel. GFE (4 g max 5 v/g)
BK  HOPS 00 HNN 38.9935 -123.0723   299.1   100.00  2.142005e+05            DU/M/S**2        UNKNOWN   0.0   0.0 Kinemetrics FBA ES-T Accel. GFE (4 g max 5 v/g)
BK  HOPS 00 HNZ 38.9935 -123.0723   299.1   100.00  2.141663e+05            DU/M/S**2        UNKNOWN   0.0 -90.0 Kinemetrics FBA ES-T Accel. GFE (4 g max 5 v/g)
BK  HULI 00 BHE 36.0213 -121.2355   342.0    40.00  8.388400e+08               DU/M/S        UNKNOWN  90.0   0.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 BHN 36.0213 -121.2355   342.0    40.00  8.402870e+08               DU/M/S        UNKNOWN   0.0   0.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 BHZ 36.0213 -121.2355   342.0    40.00  8.305850e+08               DU/M/S       0.010100   0.0 -90.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 HHE 36.0213 -121.2355   342.0   100.00  8.388400e+08               DU/M/S        UNKNOWN  90.0   0.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 HHN 36.0213 -121.2355   342.0   100.00  8.402870e+08               DU/M/S        UNKNOWN   0.0   0.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 HHZ 36.0213 -121.2355   342.0   100.00  8.305850e+08               DU/M/S       0.010100   0.0 -90.0 RT151B,VELOCITY-TRANSDUCER,REF TEK
BK  HULI 00 HNE 36.0213 -121.2355   342.0   100.00  2.139100e+05            DU/M/S**2        UNKNOWN  90.0   0.0 EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS
